//logi 2+, 3+, 4+, 5+
//Difficulty==2 (solved count = 176, percent = 100.0) (maxDepth == 5)
"o08069"                                                                                                  0.683s 100.00%
"o11424"                                                                                                  0.751s 100.00%
"o08490"                                                                                                  0.985s 100.00%
"o10073"                                                                                                  1.010s 100.00%
"o07963"                                                                                                  1.014s 100.00%
"o10168"                                                                                                  1.038s 100.00%
"o07574"                                                                                                  1.094s 100.00%
"o07464"                                                                                                  1.121s 100.00%
"o08617"                                                                                                  1.155s 100.00%
"o10310"                                                                                                  1.269s 100.00%
"o07407"                                                                                                  1.331s 100.00%
"o08086"                                                                                                  1.412s 100.00%
"o11521"                                                                                                  1.455s 100.00%
"o08008"                                                                                                  1.640s 100.00%
"o10981"                                                                                                  1.653s 100.00%
"o08183"                                                                                                  1.711s 100.00%
"o08520"                                                                                                  1.814s 100.00%
"o08656"                                                                                                  1.844s 100.00%
"o08680"                                                                                                  1.971s 100.00%
"o11783"                                                                                                  1.996s 100.00%
"o08409"                                                                                                  2.050s 100.00%
"o11491"                                                                                                  2.367s 100.00%
"o11609"                                                                                                  2.369s 100.00%
"o10032"                                                                                                  2.391s 100.00%
"o07596"                                                                                                  2.440s 100.00%
"o10841"                                                                                                  2.512s 100.00%
"o07840"                                                                                                  2.520s 100.00%
"o09377"                                                                                                  2.557s 100.00%
"o10058"                                                                                                  2.697s 100.00%
"o11679"                                                                                                  2.711s 100.00%
"o11378"                                                                                                  2.904s 100.00%
"o07427"                                                                                                  2.991s 100.00%
"o07980"                                                                                                  3.048s 100.00%
"o09772"                                                                                                  3.063s 100.00%
"o11129"                                                                                                  3.185s 100.00%
"o12218"                                                                                                  3.296s 100.00%
"o07436"                                                                                                  3.433s 100.00%
"o08304"                                                                                                  3.579s 100.00%
"o06611"                                                                                                  3.711s 100.00%
"o08134"                                                                                                  4.002s 100.00%
"o07418"                                                                                                  4.032s 100.00%
"o11502"                                                                                                  4.458s 100.00%
"o12418"                                                                                                  4.553s 100.00%
"o12581"                                                                                                  4.651s 100.00%
"o12278"                                                                                                  4.757s 100.00%
"o10318"                                                                                                  4.867s 100.00%
"o08005"                                                                                                  5.065s 100.00%
"o07299"                                                                                                  5.084s 100.00%
"o10477"                                                                                                  5.342s 100.00%
"o10689"                                                                                                  5.432s 100.00%
"o08496"                                                                                                  5.627s 100.00%
"o09623"                                                                                                  6.135s 100.00%
"o07513"                                                                                                  6.222s 100.00%
"o10692"                                                                                                  6.265s 100.00%
"o07754"                                                                                                  6.530s 100.00%
"o11423"                                                                                                  6.785s 100.00%
"o11780"                                                                                                  8.218s 100.00%
"o08356"                                                                                                 10.661s 100.00%
"o10459"                                                                                                 10.689s 100.00%
"o09815"                                                                                                 11.751s 100.00%
"o11990"                                                                                                 11.971s 100.00%
"o12241"                                                                                                 12.084s 100.00%
"o10640"                                                                                                 12.120s 100.00%
"o09760"                                                                                                 12.227s 100.00%
"o10138"                                                                                                 13.424s 100.00%
"o10433"                                                                                                 14.122s 100.00%
"o07856"                                                                                                 14.786s 100.00%
"o12098"                                                                                                 14.900s 100.00%
"o07567"                                                                                                 15.275s 100.00%
"o10485"                                                                                                 16.414s 100.00%
"o11702"                                                                                                 17.488s 100.00%
"o10492"                                                                                                 19.251s 100.00%
"o10933"                                                                                                 20.506s 100.00%
"o10128"                                                                                                 21.182s 100.00%
"o07400"                                                                                                 22.957s 100.00%
"o07524"                                                                                                 25.580s 100.00%
"o12344"                                                                                                 26.188s 100.00%
"o08623"                                                                                                 27.776s 100.00%
"o11376"                                                                                                 29.203s 100.00%
"o07425"                                                                                                 32.384s 100.00%
"o07832"                                                                                                 33.400s 100.00%
"o11522"                                                                                                 39.399s 100.00%
"o11479"                                                                                                 39.907s 100.00%
"o07518"                                                                                                 50.019s 100.00%
"o10988"                                                                                                 51.348s 100.00%
"o11616"                                                                                                 54.638s 100.00%
"o10310"                                                                                                 55.616s 100.00%
"o12320"                                                                                                 56.138s 100.00%
"o08674"                                                                                                 63.260s 100.00%
"o11835"                                                                                                 63.611s 100.00%
"o07279"                                                                                                 64.730s 100.00%
"o07352"                                                                                                 75.960s 100.00%
"o07502"                                                                                                 77.367s 100.00%
"o07493"                                                                                                 80.428s 100.00%
"o11803"                                                                                                 82.273s 100.00%
"o07451"                                                                                                 87.550s 100.00%
"o06941"                                                                                                 95.178s 100.00%
"o11450"                                                                                                 95.184s 100.00%
"o08622"                                                                                                 98.610s 100.00%
"o09471"                                                                                                108.373s 100.00%
"o11964"                                                                                                166.434s 100.00%
"o09378"                                                                                                176.891s 100.00%
"o08161"                                                                                                187.117s 100.00%
"o07803"                                                                                                221.694s 100.00%
"o09476"                                                                                                222.486s 100.00%
"o07460"                                                                                                235.311s 100.00%
"o11369"                                                                                                245.218s 100.00%
"o10686"                                                                                                246.521s 100.00%
"o07486"                                                                                                276.834s 100.00%
"o08298"                                                                                                305.041s 100.00%
"o09434"                                                                                                310.601s 100.00%
"o10311"                                                                                                312.296s 100.00%
"o07350"                                                                                                356.971s 100.00%
"o12017"                                                                                                393.874s 100.00%
"o07961"                                                                                                421.086s 100.00%
"o11543"                                                                                                433.157s 100.00%
"o11980"                                                                                                533.005s 100.00%
"o11495"                                                                                                537.236s 100.00%
"o07412"                                                                                                543.253s 100.00%
"o08071"                                                                                               1057.358s 100.00%
"o07396"                                                                                               3772.962s 100.00%
"o07283"                                                                                               4775.191s 100.00%

katana DONE: 15x15, 20x20, 30x30 TODO 25x25
//15x15 up to 5 recursion depth (sC = 281, sP = 95.25)
"Snowsuit(auth_MCK7)"                                                                                     0.083s 100.00%
"Rebel_Alliance(auth_Karnstein)"                                                                          0.113s 100.00%
"Battery(auth_SergeyTup)"                                                                                 0.121s 100.00%
"Einstrzende_neubauten)(auth_rabloto)"                                                                    0.153s 100.00%
"XagiVagi(auth_ksubibi33)"                                                                                0.162s 100.00%
"Mandala(auth_paulofender)"                                                                               0.187s 100.00%
"Mandala_1(auth_hope.funny)"                                                                              0.188s 100.00%
"Cutie_daughter(auth_thankyou)"                                                                           0.191s 100.00%
"Pattern6(OmaMor)"                                                                                        0.198s 100.00%
"Shuriken(auth_icariel)"                                                                                  0.257s 100.00%
"An_x(auth_Zipfish)"                                                                                      0.269s 100.00%
"No_Name(auth_The_Thespian)"                                                                              0.271s 100.00%
"Scheme(auth_Simo14)"                                                                                     0.273s 100.00%
"Tete(auth_Roden08)"                                                                                      0.296s 100.00%
"Random(auth_SlythGirl04)"                                                                                0.298s 100.00%
"Uzor(auth_Grear)"                                                                                        0.312s 100.00%
"Flamingo(auth_Yanire)"                                                                                   0.322s 100.00%
"Pattern15x15(auth_wiki)"                                                                                 0.371s 100.00%
"Pumpkin(halloween)(auth_komisch_(ironi))"                                                                0.373s 100.00%
"Be_happy._Smile.(auth_Nononoobie)"                                                                       0.401s 100.00%
"Cat's_smile(auth_Kasumi)"                                                                                0.408s 100.00%
"Kletki(auth_kremolova)"                                                                                  0.460s 100.00%
"First_attempt(auth_HelenM)"                                                                              0.465s 100.00%
"Cat(Gato)(auth_jhon_artt)"                                                                               0.466s 100.00%
"Helm(auth_Kogut)"                                                                                        0.477s 100.00%
"Propellor(auth_BoeBoe85)"                                                                                0.492s 100.00%
"Vatoz(auth_Mirza_TR)"                                                                                    0.505s 100.00%
"Pattern(auth_Nasefg)"                                                                                    0.537s 100.00%
"Recursion(auth_lolnick666)"                                                                              0.549s 100.00%
"Pattern5(auth_OmaMor)"                                                                                   0.556s 100.00%
"Doggy(auth_Charlize74)"                                                                                  0.563s 100.00%
"Mosaik(auth_Picoqx)"                                                                                     0.568s 100.00%
"Pattern_82(auth_Ariannav)"                                                                               0.573s 100.00%
"Uzor_na_kovre(auth_kolivanich)"                                                                          0.578s 100.00%
"Pig(auth_Mariartashka)"                                                                                  0.580s 100.00%
"Cp(auth_chebeat)"                                                                                        0.596s 100.00%
"Magnifying_glass(auth_Rem)"                                                                              0.630s 100.00%
"Pattern_6(auth_wim13)"                                                                                   0.674s 100.00%
"Cheburashka(auth_kozhuxoff)"                                                                             0.677s 100.00%
"Home(auth_Trivium.)"                                                                                     0.694s 100.00%
"Panda(auth_Guka_Sun)"                                                                                    0.719s 100.00%
"Happy_Dog(auth_Sad_Fox)"                                                                                 0.730s 100.00%
"Snowflake(auth_OddOne)"                                                                                  0.731s 100.00%
"Smile(auth_Lashelle)"                                                                                    0.741s 100.00%
"Snowflake(Schneeflocke)(auth_Mahkes)"                                                                    0.762s 100.00%
"Pattern_1(auth_theajan)"                                                                                 0.771s 100.00%
"Pisces_(Ribi)(auth_cancer)"                                                                              0.777s 100.00%
"Emoji(auth_Nelbell)"                                                                                     0.780s 100.00%
"Symetria_2(Symetry_2)(auth_webMax)"                                                                      0.788s 100.00%
"Mega(auth_VicBanTorda)"                                                                                  0.827s 100.00%
"Ja_hz_kak_eto_perevoditsa(auth_Walera06)"                                                                0.834s 100.00%
"Pattern15x15(auth_KILK_UHA)"                                                                             0.851s 100.00%
"Supernova(auth_Nepuri)"                                                                                  0.866s 100.00%
"Smile_2(auth_Kleopatra)"                                                                                 0.878s 100.00%
"Patterns(auth_Banana_Cat)"                                                                               0.931s 100.00%
"Eyes(Oko)(auth_piskvorki)"                                                                               0.936s 100.00%
"Pattern2(auth_wiki)"                                                                                     0.957s 100.00%
"Mandala(auth_buggsy)"                                                                                    0.965s 100.00%
"Tile(auth_Anthax)"                                                                                       1.002s 100.00%
"Pattern_1(auth_chintzo)"                                                                                 1.012s 100.00%
"Uzor2(auth_Violet_Wind)"                                                                                 1.088s 100.00%
"Pattern(auth_FabioF72)"                                                                                  1.157s 100.00%
"sword(auth_massaora)"                                                                                    1.165s 100.00%
"Mandala(auth_ksuxarik)"                                                                                  1.215s 100.00%
"And_not_only...(Special_challenge_for_Mushroom-World)(auth_Psexanutik)"                                  1.246s 100.00%
"My_weird_patterns_-_LVI(auth_Psexanutik)"                                                                1.250s 100.00%
"Flower(auth_Bender_Daria)"                                                                               1.358s 100.00%
"Hungry_fish(auth_Hithae)"                                                                                1.438s 100.00%
"Spirali(auth_serg62)"                                                                                    1.459s 100.00%
"Uzor(auth_Lilith)"                                                                                       1.496s 100.00%
"Dom(auth_aspis)"                                                                                         1.502s 100.00%
"Pattern15x15(auth_Nasefg)"                                                                               1.535s 100.00%
"Morda(auth_corvin_mma)"                                                                                  1.600s 100.00%
"Snowflake(auth_Radolus)"                                                                                 1.702s 100.00%
"Twisted_Symmetry(auth_wiki)"                                                                             1.704s 100.00%
"Mandala(auth_adrirod)"                                                                                   1.746s 100.00%
"Arrow(auth_Ger)"                                                                                         1.900s 100.00%
"Pattern(auth_Woleen)"                                                                                    1.906s 100.00%
"Soviets(auth_Nando)"                                                                                     1.920s 100.00%
"Metroid_logo(auth_Sorcen)"                                                                               1.928s 100.00%
"But_Dragon...thin(auth_Arik_Manley)"                                                                     1.934s 100.00%
"Mos'ka(auth_lenlen)"                                                                                     1.983s 100.00%
"Mario_Boo(auth_SimplyTessa)"                                                                             1.910s 100.00%
"Ballon(auth_unknown)"                                                                                    1.980s 100.00%
"Pattern(auth_Adriana)"                                                                                   2.004s 100.00%
"Dice_3(auth_Cempruss)"                                                                                   2.043s 100.00%
"Baby_with_bottle_and_bubbles(auth_KWoe)"                                                                 2.069s 100.00%
"Baby(auth_Aquila.Love)"                                                                                  2.094s 100.00%
"Wifi(auth_karlb376)"                                                                                     2.223s 100.00%
"Pattern2(auth_fnago)"                                                                                    2.253s 100.00%
"01(Mandala)(auth_Jagarciabo)"                                                                            2.291s 100.00%
"My_weird_patterns_-_CX(auth_Psexanutik)"                                                                 2.321s 100.00%
"Citroen(auth_Dadonight)"                                                                                 2.351s 100.00%
"Muse(auth_Samen2202)"                                                                                    2.407s 100.00%
"Twin_Ion_Engines_SW(auth_Deewey)"                                                                        2.440s 100.00%
"Amulet(auth_katerr)"                                                                                     2.542s 100.00%
"D8_dice(auth_Emron)"                                                                                     2.580s 100.00%
"Snowflake2(auth_Laila92)"                                                                                2.783s 100.00%
"Mandala(auth_WonderingToo)"                                                                              2.789s 100.00%
"Just_woke_up(Aufgewacht)(auth_spock2009)"                                                                2.857s 100.00%
"Pattern(Motif)(auth_Koalax)"                                                                             2.879s 100.00%
"good_boy!(auth_telboze)"                                                                                 2.916s 100.00%
"My_weird_patterns_-_XXXV(auth_Psexanutik)"                                                               3.031s 100.00%
"Mandala_1(auth_Deyan)"                                                                                   3.050s 100.00%
"Spiral_Galaxy(Spiralgalaxie)(auth_theB3nn1)"                                                             3.092s 100.00%
"Dart(auth_wiki)"                                                                                         3.138s 100.00%
"Lama(auth_Giulia_PH)"                                                                                    3.182s 100.00%
"simetria_4(auth_XXIxDUDxIXX)"                                                                            3.183s 100.00%
"bug(auth_chibis)"                                                                                        3.537s 100.00%
"Ant(auth_Set6)"                                                                                          3.581s 100.00%
"Pattern_76(auth_Ariannav)"                                                                               3.619s 100.00%
"Miecz(Sword)(auth_Szmansky)"                                                                             3.737s 100.00%
"Sun(auth_LinSoles)"                                                                                      3.814s 100.00%
"Ceiling_Fan(auth_ErinAero1)"                                                                             3.832s 100.00%
"Triangles(auth_jkavalik)"                                                                                3.845s 100.00%
"Osm(auth_AnatolikR)"                                                                                     3.983s 100.00%
"Pattern3(auth_wiki))"                                                                                    4.027s 100.00%
"Mandala(auth_ladybea)"                                                                                   4.057s 100.00%
"Pies(Dog)(auth_Lirjel)"                                                                                  4.132s 100.00%
"Aum(auth_Alchemist)"                                                                                     4.400s 100.00%
"Snowflake(Copo_de_nieve)(auth_Squall73)"                                                                 4.513s 100.00%
"Robinson_Crusoe(auth_Donalduk)"                                                                          4.578s 100.00%
"Jian(auth_lixunhuilaile)"                                                                                4.643s 100.00%
"Horse(auth_Jothecrow)"                                                                                   4.699s 100.00%
"Graph(auth_imjustchilling)"                                                                              4.714s 100.00%
"Cat(auth_RA73)"                                                                                          5.055s 100.00%
"ornament(auth_ostavaleo)"                                                                                5.251s 100.00%
"Bird(auth_alyonchic)"                                                                                    5.262s 100.00%
"Cat(auth_Aleksia)"                                                                                       5.402s 100.00%
"Flower(auth_Giuly)"                                                                                      5.631s 100.00%
"Boat(auth_lonnekje)"                                                                                     5.693s 100.00%
"My_weird_patterns_-_XXXVI(auth_Psexanutik)"                                                              5.712s 100.00%
"Sitchwork(Kruissteek)(auth_BoeBoe85)"                                                                    5.960s 100.00%
"Katana(auth_Yen4ik)"                                                                                     6.036s 100.00%
"Porcentaje(auth_Carolina_CR)"                                                                            6.160s 100.00%
"Uzor(auth_YuliaD)"                                                                                       6.235s 100.00%
"Diagonal_from_squares(auth_DrewSamson)"                                                                  6.362s 100.00%
"scissors_and_comb(auth_SergiyKo)"                                                                        6.414s 100.00%
"Stickman_with_headphones(Monigote_con_auriculares)(auth_area987)"                                        6.479s 100.00%
"Me(Lock_down_hairdo)(auth_Puzzlesolver)"                                                                 6.736s 100.00%
"kot(cat)(auth_cyanida)"                                                                                  6.819s 100.00%
"Shield(auth_natb16th)"                                                                                   6.820s 100.00%
"Parrents(auth_Ladi323)"                                                                                  7.108s 100.00%
"Spin(auth_Mr_Gerhard)"                                                                                   7.202s 100.00%
"My_weird_patterns_-_II(auth_Psexanutik)"                                                                 7.435s 100.00%
"Star(auth_ALAZAHA)"                                                                                      7.669s 100.00%
"Chain(Cadena)(auth_sophiex)"                                                                             7.823s 100.00%
"Flower_pattern(auth_Lina_Black_Color)"                                                                   8.124s 100.00%
"Hamster(auth_Stepness)"                                                                                  8.418s 100.00%
"That's_The_Spirit(auth_RandomHuman)"                                                                     8.657s 100.00%
"Cat(Katze)(auth_Abrogans)"                                                                               8.880s 100.00%
"Flower(auth_Kors)"                                                                                       8.923s 100.00%
"sickle(auth_kater2015)"                                                                                  9.513s 100.00%
"Pattern_15x15_3(auth_wiki)"                                                                              9.677s 100.00%
"bear_face(auth_solee)"                                                                                  10.097s 100.00%
"Sword(auth_Ga3irovka)"                                                                                  10.270s 100.00%
"Frog(auth_Ludek)"                                                                                       10.682s 100.00%
"chicken(auth_Zattoni)"                                                                                  10.766s 100.00%
"Pentagram(auth_xydoginik)"                                                                              10.939s 100.00%
"Uzor(auth_Lucky_star107)"                                                                               11.550s 100.00%
"Uzor_2(auth_STK)"                                                                                       11.643s 100.00%
"Swirl(auth_wim13)"                                                                                      11.876s 100.00%
"Goat(auth_Yanire)"                                                                                      11.912s 100.00%
"Radish_Boy(auth_Rookie)"                                                                                11.919s 100.00%
"Guesenitsa(auth_pizdun)"                                                                                11.925s 100.00%
"Rotator_1(auth_IanR)"                                                                                   11.995s 100.00%
"Flower(auth_Puzzhorn)"                                                                                  12.143s 100.00%
"Flower(auth_Set6)"                                                                                      12.149s 100.00%
"Pears(Pere)(auth_Tissa46)"                                                                              12.281s 100.00%
"Crystal_heart(auth_Scarheart)"                                                                          12.297s 100.00%
"Scissors(auth_Jetug)"                                                                                   12.437s 100.00%
"Mouse(auth_ToreTorev)"                                                                                  12.565s 100.00%
"Pattern_36(auth_Ariannav)"                                                                              12.727s 100.00%
"Fork(auth_NiiseOR)"                                                                                     13.528s 100.00%
"Arnament(auth_Elizabeta)"                                                                               13.645s 100.00%
"Assassin's_creed(auth_wormopro)"                                                                        13.774s 100.00%
"My_weird_patterns_-_LVIII)(auth_Psexanutik)"                                                            13.858s 100.00%
"Treble_Chef(auth_percussion)"                                                                           14.106s 100.00%
"Butterfly(auth_Silvaesa)"                                                                               14.240s 100.00%
"Alien(auth_Feable)"                                                                                     14.325s 100.00%
"Wooper(Felino)(auth_Safaris)"                                                                           14.761s 100.00%
"Pattern(Patron)(auth_DarkShadowOmega)"                                                                  15.083s 100.00%
"Scorpion(auth_indomain)"                                                                                15.205s 100.00%
"Pattern_70(auth_Ariannav)"                                                                              15.468s 100.00%
"Hahn(auth_Ben_Bockamp)"                                                                                 15.834s 100.00%
"snowflake(auth_Arina2008Arina)"                                                                         16.677s 100.00%
"stopped_flower(auth_TemurAss)"                                                                          16.923s 100.00%
"Volcano(auth_badaboo)"                                                                                  17.382s 100.00%
"Weight_container(auth_Purr_Norris)"                                                                     17.979s 100.00%
"Aim(auth_roNNin)"                                                                                       18.005s 100.00%
"Cross(auth_Thanatroll)"                                                                                 18.015s 100.00%
"Curly(Encaracolado)(auth_Futterwaker)"                                                                  18.029s 100.00%
"Symmetry3(auth_wiki)"                                                                                   18.577s 100.00%
"Face(auth_Red_Rogue_)"                                                                                  18.639s 100.00%
"Usb_c_loader_plug(Usb_c)(auth_Puzzlesolver)"                                                            18.701s 100.00%
"(Face)(Me._._.)(auth_XXIxDUDxIXX)"                                                                      18.714s 100.00%
"Baby_Stroller(Kingerwagen)(auth_Lostir)"                                                                18.790s 100.00%
"tree(auth_anjta)"                                                                                       18.965s 100.00%
"Ghiri_gori(auth_Ariannav)"                                                                              19.741s 100.00%
"Pattern(auth_Jaako)"                                                                                    19.896s 100.00%
"Banana(auth_Flowee)"                                                                                    20.024s 100.00%
"Star(auth_Piligrim)"                                                                                    20.076s 100.00%
"Almighty_of_Rock-paper-scissors(auth_swomy)"                                                            20.590s 100.00%
"Mr_olympia(auth_lvael)"                                                                                 22.288s 100.00%
"Argentine_Mate(Mate_Argentino)(auth_Alud)"                                                              22.383s 100.00%
"Krtek(auth_Mirka3)"                                                                                     22.573s 100.00%
"Pattern15x15_1(auth_wiki)"                                                                              22.834s 100.00% /recDepth=2 /4
"Butterfly(auth_aya_tekinee)"                                                                            23.197s 100.00%
"Happy_lioness(auth_pjgb)"                                                                               23.941s 100.00%
"From_Heart(auth_Darkicon)"                                                                              24.992s 100.00%
"Sword(auth_Darien_Fawkes)"                                                                              25.338s 100.00%
"Magic_Staff(Staff)(auth_Twilia)"                                                                        25.782s 100.00% /recDepth=1
"Escakeras(auth_El...)"                                                                                  26.014s 100.00%
"Pattern(auth_lliyaa)"                                                                                   26.851s 100.00%
"Rocket(Auth_AlexPo03011975)"                                                                            26.903s 100.00%
"Pattern15x15_2(auth_wiki)"                                                                              26.961s 100.00%
"Stripes(auth_Mag&3)"                                                                                    27.956s 100.00%
"Symmetry(Symmetrie)(auth_Athene_Fan)"                                                                   27.966s 100.00%
"Pig(auth_Liuna)"                                                                                        28.424s 100.00%
"Web(auth_Vitaliy_Lokos)"                                                                                28.540s 100.00%
"Mite(auth_kater2015)"                                                                                   29.618s 100.00%
"Wild_West(auth_Ed95206)"                                                                                30.902s 100.00%
"Pattern(Patroon)(auth_Yayolo)"                                                                          32.215s 100.00% /recDepth=4
"sword_with_aura(auth_PPAPER)"                                                                           33.112s 100.00%
"Mouse(auth_Puzzhorn)"                                                                                   33.725s 100.00%
"Chick(auth_keikyu2100gata)"                                                                             34.045s 100.00%
"Wiatrak(Fan)(auth_Fromasz)"                                                                             34.693s 100.00% /recDepth=4
"Uzor(auth_Shurik702)"                                                                                   34.904s 100.00%
"Another_challenge_for_you(auth_Psexanutik)"                                                             36.466s 100.00%
"Lilie(auth_FanLinkin)"                                                                                  36.578s 100.00%
"Pattern3(auth_OmaMor)"                                                                                  36.952s 100.00%
"Staircase(auth_Lullabeauxbug)"                                                                          37.078s 100.00%
"Krest(auth_JannaS)"                                                                                     37.121s 100.00% /recDepth=1
"Tea(auth_Les)"                                                                                          37.207s 100.00%
"Snejinka(auth_satt3047)"                                                                                37.469s 100.00%
"Wand(auth_Anarem)"                                                                                      37.890s 100.00% /recDepth=1
"My_weird_patterns_-_LII(auth_Psexanutik)"                                                               38.031s 100.00% /recDepth=5
"Butterfly(Mariposa)(auth_zupermami)"                                                                    38.034s 100.00%
"Pattern(auth_Zettoo_Lei)"                                                                               38.179s 100.00%
"X(auth_Tid88)"                                                                                          39.752s 100.00%
"Propeller(auth_Dobriy)"                                                                                 39.889s   0.00%
"Butterfly(Papillon)(auth_isiem)"                                                                        40.220s 100.00%
"Dying_bush(auth_Kateivas)"                                                                              40.395s 100.00%
"Pattern15x15_2(auth_KILK_UHA)"                                                                          40.628s 100.00% /recDepth=1
"Twirl(auth_Nillerdyret)"                                                                                40.753s  40.89%
"pattern(auth_Alexys12345)"                                                                              41.598s 100.00% /recDepth=1
"Butterfly(auth_Afra21)"                                                                                 44.916s 100.00%
"Enda(auth_naaaa)"                                                                                       45.469s 100.00%
"Flynecklace(auth_hmy)"                                                                                  46.006s   3.11%
